codigo_depto,depto,cod_entidad,entidad,anualidad,matematicas,lectura
68,Santander,68147,Capitanejo,2013,42.65,44.88
68,Santander,68132,California,2013,41.21,45.32
68,Santander,68121,Cabrera,2013,44.72,44.57
68,Santander,68101,Bolívar,2013,46.71,48.83
68,Santander,68092,Betulia,2013,43.55,43.87
68,Santander,68081,Barrancabermeja,2013,45.06,46.79
68,Santander,68079,Barichara,2013,48.44,48.09
68,Santander,68077,Barbosa,2013,45.99,47.34
68,Santander,68861,Vélez,2013,45.35,46.69
68,Santander,68855,Valle de San José,2013,44.18,45.37
68,Santander,68820,Tona,2013,42.09,45.87
68,Santander,68780,Suratá,2013,49.14,45.83
68,Santander,68773,Sucre,2013,45.71,47.5
68,Santander,68770,Suaita,2013,45.21,45.9
68,Santander,68755,Socorro,2013,47.14,48.15
68,Santander,68745,Simacota,2013,44.52,45.58
68,Santander,68720,Santa Helena del Opón,2013,43.97,43.61
68,Santander,68705,Santa Bárbara,2013,42.27,45.0
68,Santander,68689,San Vicente de Chucurí,2013,43.34,46.06
68,Santander,68686,San Miguel,2013,43.67,48.36
68,Santander,68684,San José de Miranda,2013,45.34,45.08
68,Santander,68682,San Joaquín,2013,42.27,44.23
68,Santander,68679,San Gil,2013,48.81,48.59
68,Santander,68673,San Benito,2013,41.61,43.87
68,Santander,68872,Villanueva,2013,39.29,42.24
68,Santander,68867,Vetas,2013,43.47,43.97
68,Santander,68051,Aratoca,2013,41.8,44.07
68,Santander,68020,Albania,2013,42.22,46.5
68,Santander,68013,Aguada,2013,47.55,47.4
68,Santander,68001,Bucaramanga,2013,51.84,51.22
68,Santander,68000,Santander,2013,47.97,48.63
68,Santander,68895,Zapatoca,2013,44.44,46.69
70,Sucre,70400,La Unión,2013,41.45,45.24
70,Sucre,70265,Guaranda,2013,40.28,42.58
70,Sucre,70235,Galeras,2013,42.89,45.03
70,Sucre,70233,El Roble,2013,39.87,42.92
70,Sucre,70230,Chalán,2013,40.32,43.26
70,Sucre,70221,Coveñas,2013,40.1,42.89
70,Sucre,70215,Corozal,2013,43.54,45.57
70,Sucre,70204,Colosó,2013,37.76,43.27
70,Sucre,70124,Caimito,2013,39.73,42.72
70,Sucre,70110,Buenavista,2013,45.18,45.37
70,Sucre,70001,Sincelejo,2013,45.05,46.68
70,Sucre,70000,Sucre,2013,42.85,44.89
70,Sucre,70702,San Juan de Betulia,2013,41.1,42.91
70,Sucre,70678,San Benito Abad,2013,40.49,42.99
70,Sucre,70670,Sampués,2013,41.96,43.86
70,Sucre,70523,Palmito,2013,40.42,42.52
70,Sucre,70508,Ovejas,2013,40.54,43.03
70,Sucre,70473,Morroa,2013,45.51,45.75
70,Sucre,70429,Majagual,2013,39.78,42.04
70,Sucre,70418,Los Palmitos,2013,41.46,43.09
70,Sucre,70742,San Luis de Sincé,2013,43.86,45.14
70,Sucre,70717,San Pedro,2013,42.81,45.81
70,Sucre,70713,San Onofre,2013,40.97,43.03
70,Sucre,70708,San Marcos,2013,41.48,44.07
70,Sucre,70820,Santiago de Tolú,2013,42.45,45.2
70,Sucre,70771,Sucre,2013,40.41,42.13
70,Sucre,70823,Tolú Viejo,2013,41.16,43.52
66,Risaralda,66318,Guática,2013,41.58,45.05
66,Risaralda,66170,Dosquebradas,2013,45.76,48.56
66,Risaralda,66088,Belén de Umbría,2013,41.73,45.37
66,Risaralda,66075,Balboa,2013,40.62,44.18
66,Risaralda,66045,Apía,2013,41.98,45.69
66,Risaralda,66001,Pereira,2013,45.86,48.47
66,Risaralda,66000,Risaralda,2013,45.14,47.87
66,Risaralda,66687,Santuario,2013,43.86,46.2
66,Risaralda,66682,Santa Rosa de Cabal,2013,45.49,47.96
66,Risaralda,66594,Quinchía,2013,42.17,46.65
66,Risaralda,66572,Pueblo Rico,2013,40.17,41.66
66,Risaralda,66456,Mistrató,2013,41.31,43.19
66,Risaralda,66440,Marsella,2013,42.19,44.92
66,Risaralda,66400,La Virginia,2013,43.53,46.03
66,Risaralda,66383,La Celia,2013,42.49,45.14
52,Nariño,52885,Yacuanquer,2013,44.36,45.89
54,Norte de Santander,54239,Durania,2013,42.61,42.74
54,Norte de Santander,54223,Cucutilla,2013,43.54,45.11
54,Norte de Santander,54206,Convención,2013,44.68,47.3
54,Norte de Santander,54174,Chitagá,2013,44.84,47.86
54,Norte de Santander,54172,Chinácota,2013,45.7,47.37
54,Norte de Santander,54128,Cachirá,2013,44.91,46.42
54,Norte de Santander,54125,Cácota,2013,42.26,43.37
54,Norte de Santander,54109,Bucarasica,2013,40.37,45.58
54,Norte de Santander,54099,Bochalema,2013,44.6,46.88
54,Norte de Santander,54051,Arboledas,2013,42.47,43.81
54,Norte de Santander,54003,Ábrego,2013,43.35,45.89
54,Norte de Santander,54001,Cúcuta,2013,45.56,46.83
54,Norte de Santander,54000,Norte de Santander,2013,45.21,46.6
54,Norte de Santander,54553,Puerto Santander,2013,43.64,44.73
54,Norte de Santander,54520,Pamplonita,2013,46.38,47.56
54,Norte de Santander,54518,Pamplona,2013,47.57,49.08
54,Norte de Santander,54498,Ocaña,2013,46.71,46.68
54,Norte de Santander,54480,Mutiscua,2013,46.25,46.03
54,Norte de Santander,54418,Lourdes,2013,46.45,47.74
54,Norte de Santander,54405,Los Patios,2013,45.8,46.96
54,Norte de Santander,54398,La Playa,2013,40.56,45.49
54,Norte de Santander,54385,La Esperanza,2013,41.58,45.62
54,Norte de Santander,54377,Labateca,2013,43.49,45.24
54,Norte de Santander,54347,Herrán,2013,44.83,49.04
54,Norte de Santander,54344,Hacarí,2013,40.17,42.29
54,Norte de Santander,54313,Gramalote,2013,44.0,46.58
54,Norte de Santander,54261,El Zulia,2013,41.74,43.86
54,Norte de Santander,54250,El Tarra,2013,41.23,43.32
54,Norte de Santander,54245,El Carmen,2013,41.49,44.51
54,Norte de Santander,54800,Teorama,2013,41.91,44.36
54,Norte de Santander,54743,Silos,2013,42.36,47.6
54,Norte de Santander,54720,Sardinata,2013,44.31,46.3
54,Norte de Santander,54680,Santiago,2013,44.25,43.98
54,Norte de Santander,54673,San Cayetano,2013,47.0,50.0
54,Norte de Santander,54670,San Calixto,2013,39.78,43.27
54,Norte de Santander,54660,Salazar,2013,42.26,44.14
54,Norte de Santander,54599,Ragonvalia,2013,42.96,44.08
54,Norte de Santander,54874,Villa del Rosario,2013,44.15,46.13
54,Norte de Santander,54871,Villa Caro,2013,42.2,46.61
54,Norte de Santander,54820,Toledo,2013,43.11,45.39
54,Norte de Santander,54810,Tibú,2013,43.41,44.63
63,Quindío,63470,Montenegro,2013,43.44,46.38
63,Quindío,63401,La Tebaida,2013,42.89,45.82
63,Quindío,63302,Génova,2013,40.46,44.37
63,Quindío,63272,Filandia,2013,44.15,46.52
63,Quindío,63594,Quimbaya,2013,42.81,46.16
63,Quindío,63548,Pijao,2013,41.92,44.52
63,Quindío,63212,Córdoba,2013,43.95,46.0
63,Quindío,63190,Circasia,2013,45.48,47.32
63,Quindío,63130,Calarcá,2013,43.93,47.15
63,Quindío,63111,Buenavista,2013,40.69,45.38
63,Quindío,63001,Armenia,2013,46.04,47.94
63,Quindío,63000,Quindío,2013,45.03,47.37
63,Quindío,63690,Salento,2013,45.48,48.7
52,Nariño,52685,San Bernardo,2013,47.49,48.25
52,Nariño,52683,Sandoná,2013,49.64,47.62
52,Nariño,52678,Samaniego,2013,47.18,46.5
52,Nariño,52621,Roberto Payán,2013,38.28,41.18
52,Nariño,52612,Ricaurte,2013,42.64,42.6
52,Nariño,52585,Pupiales,2013,48.35,48.35
52,Nariño,52573,Puerres,2013,50.08,49.4
52,Nariño,52565,Providencia,2013,41.37,44.25
52,Nariño,52560,Potosí,2013,46.12,48.29
52,Nariño,52540,Policarpa,2013,44.31,44.94
52,Nariño,52520,Francisco Pizarro,2013,39.15,42.06
52,Nariño,52506,Ospina,2013,44.83,47.49
52,Nariño,52490,Olaya Herrera,2013,38.98,42.91
52,Nariño,52480,Nariño,2013,47.08,47.54
52,Nariño,52473,Mosquera,2013,39.68,39.98
52,Nariño,52435,Mallama,2013,43.13,45.66
52,Nariño,52788,Tangua,2013,44.43,46.57
52,Nariño,52786,Taminango,2013,47.17,45.33
52,Nariño,52720,Sapuyes,2013,45.24,47.11
52,Nariño,52699,Santacruz,2013,44.85,45.42
52,Nariño,52696,Santa Bárbara,2013,40.04,41.64
52,Nariño,52694,San Pedro de Cartago,2013,41.9,45.3
52,Nariño,52693,San Pablo,2013,45.12,46.71
52,Nariño,52687,San Lorenzo,2013,44.15,45.02
52,Nariño,52838,Túquerres,2013,49.61,48.77
52,Nariño,52835,San Andrés de Tumaco,2013,40.6,42.68
52,Nariño,52427,Magüi,2013,39.87,42.02
52,Nariño,52418,Los Andes,2013,45.13,46.1
52,Nariño,52411,Linares,2013,43.93,45.89
52,Nariño,52405,Leiva,2013,40.28,42.4
52,Nariño,52399,La Unión,2013,56.62,48.94
52,Nariño,52390,La Tola,2013,40.6,39.23
52,Nariño,52385,La Llanada,2013,45.63,45.7
52,Nariño,52381,La Florida,2013,45.06,46.08
52,Nariño,52378,La Cruz,2013,52.81,46.77
52,Nariño,52356,Ipiales,2013,48.28,49.14
52,Nariño,52354,Imués,2013,47.67,46.04
52,Nariño,52352,Iles,2013,42.75,45.94
52,Nariño,52323,Gualmatán,2013,46.28,46.96
52,Nariño,52320,Guaitarilla,2013,46.95,46.52
52,Nariño,52317,Guachucal,2013,48.44,48.48
52,Nariño,52287,Funes,2013,43.15,47.8
52,Nariño,52260,El Tambo,2013,47.86,47.99
52,Nariño,52258,El Tablón de Gómez,2013,45.53,46.07
52,Nariño,52256,El Rosario,2013,42.09,46.09
52,Nariño,52254,El Peñol,2013,43.78,44.75
52,Nariño,52250,El Charco,2013,39.54,41.25
52,Nariño,52240,Chachagüí,2013,45.55,46.94
52,Nariño,52233,Cumbitara,2013,39.4,43.16
52,Nariño,52227,Cumbal,2013,44.09,45.66
52,Nariño,52224,Cuaspud,2013,43.39,43.4
52,Nariño,52215,Córdoba,2013,45.16,46.39
52,Nariño,52210,Contadero,2013,44.62,47.92
52,Nariño,52207,Consacá,2013,46.63,46.89
52,Nariño,52203,Colón,2013,53.81,47.88
52,Nariño,52110,Buesaco,2013,46.56,47.07
52,Nariño,52083,Belén,2013,48.29,46.32
52,Nariño,52079,Barbacoas,2013,41.19,42.82
52,Nariño,52051,Arboleda,2013,44.75,45.12
52,Nariño,52036,Ancuyá,2013,47.24,46.69
52,Nariño,52022,Aldana,2013,46.14,47.77
52,Nariño,52019,Albán,2013,44.63,45.89
52,Nariño,52001,Pasto,2013,49.12,49.67
52,Nariño,52000,Nariño,2013,47.0,47.56
50,Meta,50270,El Dorado,2013,43.08,45.83
50,Meta,50251,El Castillo,2013,41.73,45.66
50,Meta,50245,El Calvario,2013,44.5,47.38
50,Meta,50226,Cumaral,2013,44.17,47.06
50,Meta,50223,Cubarral,2013,42.83,45.97
50,Meta,50150,Castilla La Nueva,2013,43.27,44.94
50,Meta,50124,Cabuyaro,2013,39.23,42.61
50,Meta,50110,Barranca de Upía,2013,42.11,43.81
50,Meta,50006,Acacías,2013,44.46,46.5
50,Meta,50001,Villavicencio,2013,45.21,47.39
50,Meta,50000,Meta,2013,44.45,46.71
50,Meta,50683,San Juan de Arama,2013,41.85,44.93
50,Meta,50680,San Carlos de Guaroa,2013,41.69,43.96
50,Meta,50606,Restrepo,2013,45.24,46.37
50,Meta,50590,Puerto Rico,2013,43.09,46.41
50,Meta,50577,Puerto Lleras,2013,42.33,45.09
50,Meta,50573,Puerto López,2013,42.92,45.05
50,Meta,50568,Puerto Gaitán,2013,42.45,43.99
50,Meta,50450,Puerto Concordia,2013,41.07,43.7
50,Meta,50400,Lejanías,2013,42.78,45.08
50,Meta,50370,Uribe,2013,42.69,45.79
50,Meta,50350,La Macarena,2013,42.3,45.24
50,Meta,50330,Mesetas,2013,43.32,44.36
50,Meta,50325,Mapiripán,2013,40.84,42.11
50,Meta,50318,Guamal,2013,45.94,46.67
50,Meta,50313,Granada,2013,43.49,46.03
50,Meta,50287,Fuente de Oro,2013,44.39,47.06
50,Meta,50689,San Martín,2013,43.07,45.82
50,Meta,50686,San Juanito,2013,42.74,44.26
50,Meta,50711,Vistahermosa,2013,41.18,44.82
47,Magdalena,47798,Tenerife,2013,39.39,42.1
47,Magdalena,47745,Sitionuevo,2013,40.72,43.79
47,Magdalena,47720,Santa Bárbara de Pinto,2013,40.48,41.84
47,Magdalena,47707,Santa Ana,2013,40.24,43.17
47,Magdalena,47980,Zona Bananera,2013,39.97,42.28
47,Magdalena,47960,Zapayán,2013,40.59,40.83
47,Magdalena,47703,San Zenón,2013,39.9,43.21
47,Magdalena,47692,San Sebastián de Buenavista,2013,40.09,44.3
47,Magdalena,47675,Salamina,2013,40.64,44.32
47,Magdalena,47660,Sabanas de San Ángel,2013,41.01,43.01
47,Magdalena,47605,Remolino,2013,39.87,40.58
47,Magdalena,47570,Puebloviejo,2013,40.0,40.61
47,Magdalena,47555,Plato,2013,40.07,42.74
47,Magdalena,47551,Pivijay,2013,44.0,44.05
47,Magdalena,47545,Pijiño del Carmen,2013,40.27,43.36
47,Magdalena,47541,Pedraza,2013,38.84,40.53
47,Magdalena,47460,Nueva Granada,2013,39.29,42.96
47,Magdalena,47318,Guamal,2013,39.82,42.7
47,Magdalena,47288,Fundación,2013,42.06,43.89
47,Magdalena,47268,El Retén,2013,39.49,41.7
47,Magdalena,47258,El Piñón,2013,39.84,41.91
47,Magdalena,47245,El Banco,2013,40.38,43.32
47,Magdalena,47205,Concordia,2013,40.17,42.24
47,Magdalena,47189,Ciénaga,2013,40.79,42.89
47,Magdalena,47170,Chibolo,2013,40.71,42.96
47,Magdalena,47161,Cerro San Antonio,2013,38.94,41.25
47,Magdalena,47058,Ariguaní,2013,40.54,43.06
47,Magdalena,47053,Aracataca,2013,40.28,41.87
47,Magdalena,47030,Algarrobo,2013,40.45,42.59
47,Magdalena,47001,Santa Marta,2013,42.87,45.44
47,Magdalena,47000,Magdalena,2013,41.54,43.9
41,Huila,41551,Pitalito,2013,45.64,47.16
41,Huila,41548,Pital,2013,42.27,45.64
41,Huila,41530,Palestina,2013,42.43,45.86
41,Huila,41524,Palermo,2013,46.45,46.02
41,Huila,41518,Paicol,2013,47.47,47.67
41,Huila,41503,Oporapa,2013,44.68,45.79
41,Huila,41483,Nátaga,2013,44.17,46.79
41,Huila,41396,La Plata,2013,44.57,47.13
41,Huila,41378,La Argentina,2013,44.04,48.73
41,Huila,41359,Isnos,2013,47.06,47.83
41,Huila,41357,Iquira,2013,43.86,46.06
41,Huila,41349,Hobo,2013,42.43,44.73
41,Huila,41319,Guadalupe,2013,42.83,45.52
41,Huila,41306,Gigante,2013,46.02,46.63
41,Huila,41298,Garzón,2013,44.65,47.41
41,Huila,41244,Elías,2013,45.71,46.55
41,Huila,41799,Tello,2013,42.77,43.5
41,Huila,41797,Tesalia,2013,44.43,45.41
41,Huila,41791,Tarqui,2013,43.33,47.0
41,Huila,41770,Suaza,2013,42.88,45.64
41,Huila,41676,Santa María,2013,40.17,44.77
41,Huila,41668,San Agustín,2013,44.6,46.59
41,Huila,41660,Saladoblanco,2013,44.31,46.29
41,Huila,41615,Rivera,2013,45.8,46.02
41,Huila,41885,Yaguará,2013,44.94,43.86
41,Huila,41872,Villavieja,2013,42.3,42.51
41,Huila,41807,Timaná,2013,44.23,46.1
41,Huila,41801,Teruel,2013,45.45,45.61
41,Huila,41206,Colombia,2013,44.77,44.88
41,Huila,41132,Campoalegre,2013,43.52,44.34
41,Huila,41078,Baraya,2013,41.9,45.52
41,Huila,41026,Altamira,2013,43.87,47.71
41,Huila,41020,Algeciras,2013,43.74,45.1
41,Huila,41016,Aipe,2013,44.21,43.71
41,Huila,41013,Agrado,2013,43.85,45.27
41,Huila,41006,Acevedo,2013,41.75,43.9
41,Huila,41001,Neiva,2013,47.72,48.41
41,Huila,41000,Huila,2013,46.01,47.27
44,La Guajira,44378,Hatonuevo,2013,40.7,43.66
44,La Guajira,44279,Fonseca,2013,42.85,44.38
44,La Guajira,44110,El Molino,2013,38.59,41.89
44,La Guajira,44098,Distracción,2013,40.37,42.75
44,La Guajira,44090,Dibulla,2013,39.97,43.04
44,La Guajira,44078,Barrancas,2013,42.15,43.83
44,La Guajira,44035,Albania,2013,56.27,52.83
44,La Guajira,44001,Riohacha,2013,42.43,44.6
44,La Guajira,44000,La Guajira,2013,42.09,44.33
44,La Guajira,44650,San Juan del Cesar,2013,42.99,45.95
44,La Guajira,44560,Manaure,2013,39.81,43.54
44,La Guajira,44430,Maicao,2013,41.94,44.07
44,La Guajira,44420,La Jagua del Pilar,2013,40.67,41.71
44,La Guajira,44855,Urumita,2013,41.53,44.3
44,La Guajira,44847,Uribia,2013,40.29,42.88
44,La Guajira,44874,Villanueva,2013,41.06,44.28
27,Chocó,27245,El Carmen de Atrato,2013,44.6,45.88
27,Chocó,27205,Condoto,2013,40.66,43.32
27,Chocó,27160,Cértegui,2013,36.53,41.69
27,Chocó,27150,Carmen del Darién,2013,39.24,40.39
27,Chocó,27135,El Cantón del San Pablo,2013,39.75,41.15
27,Chocó,27099,Bojayá,2013,30.83,36.92
27,Chocó,27077,Bajo Baudó,2013,35.67,37.7
27,Chocó,27075,Bahía Solano,2013,39.1,41.73
27,Chocó,27073,Bagadó,2013,38.49,40.91
27,Chocó,27050,Atrato,2013,37.53,39.27
27,Chocó,27025,Alto Baudó,2013,38.55,39.6
27,Chocó,27006,Acandí,2013,39.53,43.12
27,Chocó,27001,Quibdó,2013,39.68,42.55
27,Chocó,27000,Chocó,2013,39.52,42.11
27,Chocó,27800,Unguía,2013,38.86,41.96
27,Chocó,27787,Tadó,2013,38.96,40.91
27,Chocó,27745,Sipí,2013,41.33,40.17
27,Chocó,27660,San José del Palmar,2013,43.31,46.95
27,Chocó,27615,Riosucio,2013,38.36,39.79
27,Chocó,27600,Río Quito,2013,39.92,39.9
27,Chocó,27580,Río Iró,2013,37.35,40.56
27,Chocó,27495,Nuquí,2013,41.02,41.43
27,Chocó,27491,Nóvita,2013,39.79,40.7
27,Chocó,27450,Medio San Juan,2013,39.25,41.42
27,Chocó,27430,Medio Baudó,2013,39.17,40.0
27,Chocó,27425,Medio Atrato,2013,28.0,33.0
27,Chocó,27413,Lloró,2013,40.44,41.71
27,Chocó,27372,Juradó,2013,35.06,39.22
27,Chocó,27361,Istmina,2013,40.14,43.46
27,Chocó,27250,El Litoral del San Juan,2013,41.59,39.35
27,Chocó,27810,Unión Panamericana,2013,37.1,40.44
27,Chocó,27810,Unión Panamericana,2014,42.94,39.95
27,Chocó,27250,El Litoral del San Juan,2014,41.44,41.11
27,Chocó,27361,Istmina,2014,44.27,43.77
27,Chocó,27372,Juradó,2014,40.33,37.7
27,Chocó,27413,Lloró,2014,40.31,39.5
27,Chocó,27425,Medio Atrato,2014,49.0,51.0
27,Chocó,27430,Medio Baudó,2014,41.63,41.88
27,Chocó,27450,Medio San Juan,2014,41.26,40.68
27,Chocó,27491,Nóvita,2014,43.44,40.98
27,Chocó,27495,Nuquí,2014,42.71,40.06
27,Chocó,27580,Río Iró,2014,41.0,39.69
27,Chocó,27600,Río Quito,2014,40.94,39.67
27,Chocó,27615,Riosucio,2014,42.28,40.81
27,Chocó,27660,San José del Palmar,2014,47.0,47.55
27,Chocó,27745,Sipí,2014,,
27,Chocó,27787,Tadó,2014,40.7,40.6
27,Chocó,27800,Unguía,2014,42.57,41.64
27,Chocó,27000,Chocó,2014,43.41,43.05
27,Chocó,27001,Quibdó,2014,44.24,44.91
27,Chocó,27006,Acandí,2014,43.14,41.13
27,Chocó,27025,Alto Baudó,2014,37.24,36.34
27,Chocó,27050,Atrato,2014,44.06,41.38
27,Chocó,27073,Bagadó,2014,42.5,38.22
27,Chocó,27075,Bahía Solano,2014,44.48,44.0
27,Chocó,27077,Bajo Baudó,2014,39.14,37.94
27,Chocó,27099,Bojayá,2014,40.7,38.43
27,Chocó,27135,El Cantón del San Pablo,2014,41.0,40.36
27,Chocó,27150,Carmen del Darién,2014,40.21,37.82
27,Chocó,27160,Cértegui,2014,38.38,38.59
27,Chocó,27205,Condoto,2014,45.39,43.07
27,Chocó,27245,El Carmen de Atrato,2014,51.12,52.1
44,La Guajira,44874,Villanueva,2014,49.54,48.8
44,La Guajira,44847,Uribia,2014,43.06,41.82
44,La Guajira,44855,Urumita,2014,48.81,47.35
44,La Guajira,44420,La Jagua del Pilar,2014,47.15,46.23
44,La Guajira,44430,Maicao,2014,45.88,45.35
44,La Guajira,44560,Manaure,2014,44.96,43.11
44,La Guajira,44650,San Juan del Cesar,2014,49.35,48.71
44,La Guajira,44000,La Guajira,2014,46.33,45.76
44,La Guajira,44001,Riohacha,2014,46.58,46.44
44,La Guajira,44035,Albania,2014,45.74,45.92
44,La Guajira,44078,Barrancas,2014,46.7,45.3
44,La Guajira,44090,Dibulla,2014,44.7,43.91
44,La Guajira,44098,Distracción,2014,43.38,43.11
44,La Guajira,44110,El Molino,2014,46.78,48.04
44,La Guajira,44279,Fonseca,2014,48.07,47.04
44,La Guajira,44378,Hatonuevo,2014,45.03,44.28
41,Huila,41000,Huila,2014,49.66,49.33
41,Huila,41001,Neiva,2014,50.32,50.62
41,Huila,41006,Acevedo,2014,45.66,45.77
41,Huila,41013,Agrado,2014,48.21,47.98
41,Huila,41016,Aipe,2014,44.52,43.97
41,Huila,41020,Algeciras,2014,49.36,48.46
41,Huila,41026,Altamira,2014,49.39,50.23
41,Huila,41078,Baraya,2014,47.97,46.77
41,Huila,41132,Campoalegre,2014,47.93,47.64
41,Huila,41206,Colombia,2014,50.65,48.97
41,Huila,41801,Teruel,2014,48.29,46.78
41,Huila,41807,Timaná,2014,49.01,49.11
41,Huila,41872,Villavieja,2014,47.06,46.36
41,Huila,41885,Yaguará,2014,49.96,48.51
41,Huila,41615,Rivera,2014,49.95,47.72
41,Huila,41660,Saladoblanco,2014,48.94,48.01
41,Huila,41668,San Agustín,2014,50.72,49.36
41,Huila,41676,Santa María,2014,49.2,47.71
41,Huila,41770,Suaza,2014,48.99,48.43
41,Huila,41791,Tarqui,2014,48.01,46.86
41,Huila,41797,Tesalia,2014,49.94,48.79
41,Huila,41799,Tello,2014,47.93,46.55
41,Huila,41244,Elías,2014,51.0,48.15
41,Huila,41298,Garzón,2014,50.19,49.46
41,Huila,41306,Gigante,2014,49.88,48.66
41,Huila,41319,Guadalupe,2014,45.96,45.14
41,Huila,41349,Hobo,2014,46.79,45.7
41,Huila,41357,Iquira,2014,49.69,48.08
41,Huila,41359,Isnos,2014,47.31,46.88
41,Huila,41378,La Argentina,2014,49.14,48.6
41,Huila,41396,La Plata,2014,47.24,47.72
41,Huila,41483,Nátaga,2014,45.41,45.93
41,Huila,41503,Oporapa,2014,51.3,48.09
41,Huila,41518,Paicol,2014,54.6,50.7
41,Huila,41524,Palermo,2014,50.71,48.85
41,Huila,41530,Palestina,2014,48.26,47.79
41,Huila,41548,Pital,2014,47.99,48.51
41,Huila,41551,Pitalito,2014,51.4,50.32
47,Magdalena,47000,Magdalena,2014,45.7,45.48
47,Magdalena,47001,Santa Marta,2014,47.06,48.03
47,Magdalena,47030,Algarrobo,2014,43.51,41.71
47,Magdalena,47053,Aracataca,2014,43.59,43.87
47,Magdalena,47058,Ariguaní,2014,45.47,45.14
47,Magdalena,47161,Cerro San Antonio,2014,40.49,38.65
47,Magdalena,47170,Chibolo,2014,43.72,42.29
47,Magdalena,47189,Ciénaga,2014,45.58,45.03
47,Magdalena,47205,Concordia,2014,42.52,41.61
47,Magdalena,47245,El Banco,2014,45.2,44.01
47,Magdalena,47258,El Piñón,2014,42.8,41.63
47,Magdalena,47268,El Retén,2014,44.19,43.09
47,Magdalena,47288,Fundación,2014,46.07,45.56
47,Magdalena,47318,Guamal,2014,45.89,43.6
47,Magdalena,47460,Nueva Granada,2014,44.16,42.6
47,Magdalena,47541,Pedraza,2014,42.89,40.81
47,Magdalena,47545,Pijiño del Carmen,2014,44.69,42.42
47,Magdalena,47551,Pivijay,2014,46.81,45.02
47,Magdalena,47555,Plato,2014,45.3,44.94
47,Magdalena,47570,Puebloviejo,2014,42.49,40.1
47,Magdalena,47605,Remolino,2014,42.87,40.63
47,Magdalena,47660,Sabanas de San Ángel,2014,42.48,40.95
47,Magdalena,47675,Salamina,2014,45.77,44.22
47,Magdalena,47692,San Sebastián de Buenavista,2014,44.74,44.02
47,Magdalena,47703,San Zenón,2014,45.17,43.57
47,Magdalena,47960,Zapayán,2014,43.61,42.78
47,Magdalena,47980,Zona Bananera,2014,43.28,41.56
47,Magdalena,47707,Santa Ana,2014,44.38,43.28
47,Magdalena,47720,Santa Bárbara de Pinto,2014,43.3,41.88
47,Magdalena,47745,Sitionuevo,2014,43.87,42.74
47,Magdalena,47798,Tenerife,2014,44.29,44.09
50,Meta,50711,Vistahermosa,2014,47.49,45.68
50,Meta,50686,San Juanito,2014,51.24,48.06
50,Meta,50689,San Martín,2014,49.03,48.95
50,Meta,50287,Fuente de Oro,2014,45.69,46.36
50,Meta,50313,Granada,2014,48.72,48.49
50,Meta,50318,Guamal,2014,50.33,50.05
50,Meta,50325,Mapiripán,2014,45.31,41.13
50,Meta,50330,Mesetas,2014,48.86,49.44
50,Meta,50350,La Macarena,2014,49.38,47.94
50,Meta,50370,Uribe,2014,48.27,46.44
50,Meta,50400,Lejanías,2014,48.82,48.21
50,Meta,50450,Puerto Concordia,2014,46.43,44.65
50,Meta,50568,Puerto Gaitán,2014,48.2,47.23
50,Meta,50573,Puerto López,2014,48.32,47.32
50,Meta,50577,Puerto Lleras,2014,45.9,45.38
50,Meta,50590,Puerto Rico,2014,46.41,44.3
50,Meta,50606,Restrepo,2014,49.74,49.74
50,Meta,50680,San Carlos de Guaroa,2014,46.84,47.35
50,Meta,50683,San Juan de Arama,2014,45.71,45.85
50,Meta,50000,Meta,2014,49.71,49.96
50,Meta,50001,Villavicencio,2014,50.34,51.09
50,Meta,50006,Acacías,2014,50.59,50.53
50,Meta,50110,Barranca de Upía,2014,48.73,49.1
50,Meta,50124,Cabuyaro,2014,46.12,45.07
50,Meta,50150,Castilla La Nueva,2014,46.98,46.03
50,Meta,50223,Cubarral,2014,48.97,48.59
50,Meta,50226,Cumaral,2014,50.11,49.61
50,Meta,50245,El Calvario,2014,53.53,49.67
50,Meta,50251,El Castillo,2014,47.95,48.39
50,Meta,50270,El Dorado,2014,48.4,47.24
52,Nariño,52000,Nariño,2014,49.9,49.23
52,Nariño,52001,Pasto,2014,51.93,51.84
52,Nariño,52019,Albán,2014,49.68,47.95
52,Nariño,52022,Aldana,2014,54.15,48.64
52,Nariño,52036,Ancuyá,2014,52.75,49.66
52,Nariño,52051,Arboleda,2014,48.02,45.92
52,Nariño,52079,Barbacoas,2014,42.69,41.91
52,Nariño,52083,Belén,2014,52.49,49.98
52,Nariño,52110,Buesaco,2014,51.35,51.05
52,Nariño,52203,Colón,2014,51.32,50.04
52,Nariño,52207,Consacá,2014,49.99,49.14
52,Nariño,52210,Contadero,2014,51.59,51.05
52,Nariño,52215,Córdoba,2014,49.06,46.65
52,Nariño,52224,Cuaspud,2014,48.87,47.49
52,Nariño,52227,Cumbal,2014,48.91,47.24
52,Nariño,52233,Cumbitara,2014,47.54,47.36
